age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
43,1,1,1,0,1205,1,0,2,6,5,769,11,-1,0,3,0
32,9,2,1,0,0,1,1,2,6,5,135,22,-1,0,3,0
40,0,2,1,0,263,1,0,2,6,5,231,0,-1,0,3,0
38,0,1,1,0,1,0,0,2,6,5,76,0,-1,0,3,0
34,1,1,1,0,283,0,1,2,6,5,199,0,-1,0,3,0
47,1,1,0,0,206,1,0,2,6,5,152,0,-1,0,3,0
42,3,1,0,0,17,1,0,2,6,5,124,0,-1,0,3,0
48,9,1,1,0,141,1,1,2,6,5,424,0,-1,0,3,0
29,6,2,2,0,16,1,0,2,6,5,43,0,-1,0,3,0
50,7,1,1,0,206,1,0,2,6,5,154,0,-1,0,3,0
52,9,1,3,0,7,0,0,2,6,5,203,11,-1,0,3,0
50,4,1,2,0,0,0,0,2,6,5,326,0,-1,0,3,0
58,5,1,2,0,0,0,0,2,6,5,393,0,-1,0,3,0
46,1,0,0,0,1927,1,0,2,6,5,241,22,-1,0,3,0
38,9,1,1,0,284,1,0,2,6,5,483,0,-1,0,3,0
46,1,1,1,0,1660,1,0,2,6,5,259,0,-1,0,3,0
32,7,2,1,0,406,1,0,2,6,5,227,0,-1,0,3,0
51,1,1,0,0,230,1,0,2,6,5,673,0,-1,0,3,0
39,0,2,1,0,-25,1,0,2,6,5,576,0,-1,0,3,0
48,0,1,1,0,182,1,0,2,6,5,180,11,-1,0,3,0
36,2,1,2,0,1169,1,0,2,6,5,168,11,-1,0,3,0
34,0,0,1,0,67,1,0,2,6,5,90,0,-1,0,3,0
40,9,1,1,0,77,0,0,2,6,5,505,0,-1,0,3,0
43,10,1,1,0,0,1,0,2,6,5,245,0,-1,0,3,0
52,1,0,0,0,55,1,1,2,6,5,186,0,-1,0,3,0
33,9,1,1,1,72,1,0,2,6,5,623,0,-1,0,3,0
49,4,2,2,0,163,1,0,2,6,5,496,22,-1,0,3,0
32,4,2,2,0,151,1,0,2,6,5,118,0,-1,0,3,0
39,0,2,1,0,113,1,0,2,6,5,342,0,-1,0,3,0
40,1,1,1,0,0,1,0,2,6,5,225,0,-1,0,3,0
38,9,2,2,0,9,1,0,2,6,5,185,22,-1,0,3,0
43,4,1,1,0,375,1,0,2,6,5,196,11,-1,0,3,0
39,7,1,1,0,1142,1,0,2,6,5,276,0,-1,0,3,0
54,1,1,0,0,2102,1,0,2,6,5,76,0,-1,0,3,0
38,9,2,2,0,4325,1,0,2,6,5,87,0,-1,0,3,0
40,1,1,1,0,217,1,0,2,6,5,195,0,-1,0,3,0
55,0,1,1,0,131,1,0,2,6,5,744,0,-1,0,3,0
42,4,1,2,0,1680,1,0,2,6,5,765,0,-1,0,3,0
39,1,1,1,0,0,1,0,2,6,5,262,0,-1,0,3,0
40,1,1,0,0,46,1,0,2,6,5,119,0,-1,0,3,0
32,1,1,1,0,320,1,0,2,6,5,198,11,-1,0,3,0
55,0,1,1,0,183,1,0,2,6,5,150,0,-1,0,3,0
45,1,1,1,0,39,0,0,2,6,5,241,0,-1,0,3,0
35,4,2,2,0,560,1,0,2,6,5,181,0,-1,0,3,0
58,9,0,1,0,469,0,0,2,6,5,196,0,-1,0,3,0
35,0,1,1,0,530,1,0,2,6,5,149,0,-1,0,3,0
49,7,1,0,0,61,1,0,2,6,5,246,0,-1,0,3,0
34,9,2,2,0,242,1,0,2,6,5,112,0,-1,0,3,0
36,1,1,1,0,139,1,0,2,6,5,309,11,-1,0,3,0
24,6,2,1,0,0,1,0,2,6,5,278,0,-1,0,3,0
34,9,1,1,0,367,1,0,2,6,5,140,0,-1,0,3,0
51,0,0,1,0,228,1,0,2,6,5,136,0,-1,0,3,0
39,9,2,3,0,45248,1,0,2,6,5,1623,0,-1,0,3,1
50,6,1,3,0,-84,1,0,2,6,5,101,0,-1,0,3,0
32,7,2,1,0,310,1,0,2,6,5,144,0,-1,0,3,0
42,1,1,3,0,132,1,0,2,6,5,238,0,-1,0,3,0
50,9,1,1,0,797,1,0,2,6,5,354,0,-1,0,3,0
40,7,1,1,0,71,0,0,2,6,5,79,0,-1,0,3,0
46,4,0,3,0,2,1,0,2,6,5,187,0,-1,0,3,0
37,4,1,2,0,231,1,1,2,6,5,451,11,-1,0,3,0
34,1,1,1,0,270,1,1,2,6,5,159,0,-1,0,3,0
44,1,1,1,0,274,1,1,2,6,5,409,0,-1,0,3,0
40,0,2,1,0,-109,1,1,2,6,5,170,0,-1,0,3,0
37,9,1,1,0,1,1,0,2,6,5,608,0,-1,0,3,1
33,1,2,1,1,-60,0,0,2,6,5,243,0,-1,0,3,0
35,1,1,1,0,89,1,0,2,6,5,145,11,-1,0,3,0
58,1,0,1,0,-11,0,0,2,6,5,112,0,-1,0,3,0
39,1,1,0,0,0,1,0,2,6,5,262,11,-1,0,3,0
43,1,1,1,0,-509,1,0,2,6,5,124,0,-1,0,3,0
39,10,1,0,0,408,1,0,2,6,5,53,0,-1,0,3,0
36,7,2,0,0,58,1,0,2,6,5,134,0,-1,0,3,0
57,5,2,1,0,1640,0,1,2,6,5,204,33,-1,0,3,0
36,0,2,1,0,20,1,0,2,6,5,186,0,-1,0,3,0
50,1,1,0,0,71,1,0,2,6,5,678,0,-1,0,3,0
55,1,1,1,0,52,1,0,2,6,5,182,0,-1,0,3,0
44,6,1,2,0,292,1,0,2,6,5,162,0,-1,0,3,0
44,7,0,1,0,424,1,0,2,6,5,27,0,-1,0,3,0
39,3,2,0,0,109,1,0,2,6,5,699,22,-1,0,3,0
46,1,1,3,0,1044,1,0,2,6,5,43,0,-1,0,3,0
39,1,1,1,0,983,1,0,2,6,5,97,0,-1,0,3,0
34,0,1,1,0,869,0,0,2,6,5,1677,0,-1,0,3,1
40,1,1,0,0,668,1,0,2,6,5,283,11,-1,0,3,0
50,4,1,2,0,964,1,0,2,6,5,323,0,-1,0,3,0
31,4,2,1,0,301,1,0,2,6,5,82,0,-1,0,3,0
37,0,2,1,0,140,1,0,2,6,5,310,0,-1,0,3,0
39,4,2,1,0,1877,1,0,2,6,5,185,0,-1,0,3,0
51,1,1,0,0,1127,1,0,2,6,5,47,0,-1,0,3,0
41,9,1,1,0,871,1,0,2,6,5,145,0,-1,0,3,0
41,9,1,1,0,767,1,1,2,6,5,204,0,-1,0,3,0
43,1,1,1,0,0,0,0,2,6,5,187,0,-1,0,3,0
30,7,2,1,0,209,1,0,2,6,5,30,11,-1,0,3,0
54,4,0,0,0,0,0,0,2,6,5,472,0,-1,0,3,0
43,1,0,1,0,110,1,1,2,6,5,448,0,-1,0,3,0
59,4,0,2,0,-76,1,1,2,6,5,264,0,-1,0,3,0
47,9,1,3,0,178,1,0,2,6,5,169,0,-1,0,3,0
40,1,1,0,0,-66,1,0,2,6,5,288,0,-1,0,3,0
32,9,1,1,0,0,1,0,2,6,5,176,11,-1,0,3,0
29,1,1,1,0,1,1,0,2,6,5,215,0,-1,0,3,0
36,1,1,1,0,0,1,0,2,6,5,337,0,-1,0,3,0
55,10,1,2,0,5345,0,0,2,6,5,278,0,-1,0,3,0
30,1,0,1,0,-209,1,0,2,6,5,188,11,-1,0,3,0
39,0,2,1,0,0,1,0,2,6,5,174,11,-1,0,3,0
39,1,0,1,0,42,1,0,2,6,5,226,11,-1,0,3,0
50,1,0,1,0,41,1,0,2,6,5,190,0,-1,0,3,0
44,1,1,1,0,-99,1,0,2,6,5,111,11,-1,0,3,0
37,9,2,1,0,17,1,0,2,6,5,164,0,-1,0,3,0
46,0,1,0,0,276,1,1,2,6,5,157,11,-1,0,3,0
32,9,2,3,0,-170,0,0,2,6,5,46,0,-1,0,3,0
37,4,2,2,0,230,1,1,2,6,5,374,0,-1,0,3,0
29,1,1,1,0,9,1,0,2,6,5,349,0,-1,0,3,0
41,1,1,1,0,946,1,0,2,6,5,325,0,-1,0,3,0
45,1,1,0,0,1297,1,0,2,6,5,233,11,-1,0,3,0
57,5,0,1,0,-331,1,0,2,6,5,531,0,-1,0,3,0
48,1,2,1,0,44,1,0,2,6,5,153,0,-1,0,3,0
60,5,1,1,1,15,0,0,2,6,5,80,0,-1,0,3,0
26,0,2,1,0,712,1,0,2,6,5,232,0,-1,0,3,0
58,5,1,1,0,5435,1,0,2,6,5,118,0,-1,0,3,0
34,0,1,1,0,507,1,0,2,6,5,190,0,-1,0,3,0
55,10,0,1,0,387,1,0,2,6,5,918,0,-1,0,3,1
41,1,1,0,0,0,1,1,2,6,5,238,0,-1,0,3,0
50,4,0,1,0,1716,1,0,2,6,5,82,0,-1,0,3,0
49,2,1,1,0,167,1,1,2,6,5,198,22,-1,0,3,0
44,0,1,3,0,40,0,1,2,6,5,160,11,-1,0,3,0
44,1,1,0,0,148,1,0,2,6,5,211,0,-1,0,3,0
31,9,1,1,0,17,1,1,2,6,5,120,0,-1,0,3,0
34,1,2,2,0,1011,1,0,2,6,5,136,0,-1,0,3,0
46,4,2,3,0,1527,1,0,2,6,5,269,0,-1,0,3,0
42,4,1,2,0,744,0,0,2,6,5,157,0,-1,0,3,0
52,0,1,1,0,484,1,0,2,6,5,128,0,-1,0,3,0
29,4,2,2,0,0,1,0,2,6,5,211,0,-1,0,3,0
53,5,1,0,0,136,1,0,2,6,5,267,11,-1,0,3,0
43,1,1,1,0,1335,1,0,2,6,5,371,11,-1,0,3,0
38,4,1,1,0,517,1,0,2,6,5,288,11,-1,0,3,0
46,4,1,2,0,459,1,0,2,6,5,221,0,-1,0,3,0
48,4,0,3,0,549,1,0,2,6,5,427,0,-1,0,3,0
30,0,0,1,0,83,1,1,2,6,5,310,0,-1,0,3,0
44,1,1,0,0,213,0,0,2,6,5,158,0,-1,0,3,0
31,3,1,0,0,203,1,0,2,6,5,604,22,-1,0,3,0
42,7,2,1,0,518,1,0,2,6,5,198,0,-1,0,3,0
40,4,2,2,0,3877,1,0,2,6,5,145,0,-1,0,3,0
52,0,1,1,0,1236,1,0,2,6,5,247,0,-1,0,3,0
45,1,0,1,0,756,1,0,2,6,5,179,11,-1,0,3,0
48,1,1,1,0,157,1,0,2,6,5,73,0,-1,0,3,0
45,1,1,0,0,-66,1,0,2,6,5,263,11,-1,0,3,0
34,1,1,3,0,245,1,0,2,6,5,13,0,-1,0,3,0
34,1,1,0,0,-144,1,0,2,6,5,79,11,-1,0,3,0
46,1,1,1,0,71,1,0,2,6,5,416,0,-1,0,3,0
49,7,0,1,0,505,1,0,2,6,5,162,0,-1,0,3,0
50,9,1,0,0,249,1,0,2,6,5,129,0,-1,0,3,0
34,0,2,1,0,0,1,0,2,6,5,150,0,-1,0,3,0
40,10,2,1,0,11,1,0,2,6,5,43,0,-1,0,3,0
36,0,1,1,0,639,1,0,2,6,5,191,0,-1,0,3,0
59,1,0,3,0,124,1,0,2,6,5,26,0,-1,0,3,0
45,1,1,1,0,82,1,0,2,6,5,250,0,-1,0,3,0
36,6,1,2,0,107,1,0,2,6,5,146,0,-1,0,3,0
56,7,1,1,0,473,1,0,2,6,5,416,0,-1,0,3,0
42,7,0,1,0,372,1,1,2,6,5,121,11,-1,0,3,0
30,0,1,1,0,46,1,0,2,6,5,114,11,-1,0,3,0
30,8,2,2,0,34,1,0,2,6,5,289,0,-1,0,3,0
47,6,1,3,0,935,1,0,2,6,5,225,0,-1,0,3,0
33,1,1,1,0,-10,1,0,2,6,5,123,0,-1,0,3,0
36,0,1,1,0,-106,1,0,2,6,5,130,11,-1,0,3,0
39,7,0,0,0,471,1,0,2,6,5,161,11,-1,0,3,0
56,0,0,1,0,778,1,0,2,6,5,149,11,-1,0,3,0
39,1,0,3,0,170,1,0,2,6,5,268,11,-1,0,3,0
42,9,1,1,0,315,1,0,2,6,5,259,11,-1,0,3,0
52,1,1,1,0,3165,0,0,2,6,5,26,0,-1,0,3,0
36,0,0,1,0,131,1,0,2,6,5,153,0,-1,0,3,0
35,2,1,1,1,204,1,0,2,6,5,424,11,-1,0,3,0
47,9,1,1,0,83,1,0,2,6,5,179,11,-1,0,3,0
59,7,0,1,0,0,1,1,2,6,5,97,0,-1,0,3,0
57,1,1,0,0,5431,1,1,2,6,5,383,0,-1,0,3,0
38,4,1,3,0,1759,1,0,2,6,5,440,0,-1,0,3,0
46,10,1,1,0,-125,1,0,2,6,5,23,0,-1,0,3,0
34,1,1,1,0,0,0,0,2,6,5,195,0,-1,0,3,0
28,7,2,1,0,5090,1,0,2,6,5,1297,22,-1,0,3,1
38,9,1,3,0,573,1,0,2,6,5,87,0,-1,0,3,0
56,1,1,1,0,1602,1,0,2,6,5,427,0,-1,0,3,0
41,1,2,0,1,-137,1,1,2,6,5,189,0,-1,0,3,0
52,9,1,3,0,0,0,0,2,6,5,195,0,-1,0,3,0
54,7,1,1,0,193,0,0,2,6,5,179,0,-1,0,3,0
61,5,1,1,0,195,1,1,2,6,5,179,0,-1,0,3,0
53,2,1,1,0,288,0,0,2,6,5,69,0,-1,0,3,0
47,9,1,1,0,19,1,0,2,6,5,105,11,-1,0,3,0
53,1,1,0,0,25,1,0,2,6,5,266,22,-1,0,3,0
46,7,1,1,0,216,1,0,2,6,5,524,11,-1,0,3,0
39,1,0,0,0,190,1,1,2,6,5,96,11,-1,0,3,0
56,9,0,1,0,99,1,0,2,6,5,155,11,-1,0,3,0
55,7,0,0,0,2298,1,0,2,6,5,162,11,-1,0,3,0
44,4,1,2,0,17,1,0,2,6,5,352,11,-1,0,3,0
37,9,1,0,0,0,1,0,2,6,5,76,33,-1,0,3,0
35,1,1,0,0,0,1,0,2,6,5,154,11,-1,0,3,0
55,1,1,1,0,840,1,0,2,6,5,310,11,-1,0,3,0
37,7,1,1,0,358,1,0,2,6,5,390,22,-1,0,3,0
30,9,2,1,0,0,1,0,2,6,5,369,0,-1,0,3,0
37,1,1,0,0,-325,1,1,2,6,5,112,11,-1,0,3,0
36,9,2,1,0,-15,1,0,2,6,5,341,22,-1,0,3,0
38,9,1,1,0,581,1,0,2,6,5,79,0,-1,0,3,0
41,0,0,0,0,4070,1,0,2,6,5,140,11,-1,0,3,0
48,5,1,1,0,74,0,1,2,6,5,315,0,-1,0,3,0
55,7,0,1,0,141,1,0,2,6,5,262,11,-1,0,3,0
28,7,0,1,0,89,0,0,2,6,5,174,11,-1,0,3,0
54,7,1,1,1,0,1,0,2,6,5,138,22,-1,0,3,0
30,1,1,1,0,450,0,0,2,6,5,526,11,-1,0,3,0
48,9,1,2,0,310,0,0,2,6,5,135,0,-1,0,3,0
31,6,1,1,0,0,1,0,2,6,5,36,38,-1,0,3,0
38,1,1,1,0,384,1,0,2,6,5,1906,22,-1,0,3,0
37,1,1,1,0,395,1,0,2,6,5,219,11,-1,0,3,0
37,7,2,3,0,-118,1,0,2,6,5,147,11,-1,0,3,0
56,1,1,0,0,5,1,1,2,6,5,407,11,-1,0,3,0
51,1,1,1,0,50,1,1,2,6,5,121,0,-1,0,3,0
39,1,1,1,0,285,1,1,2,6,5,209,0,-1,0,3,0
49,9,1,3,0,15,0,0,2,6,5,92,11,-1,0,3,0
51,1,1,0,0,653,1,1,2,6,5,208,0,-1,0,3,0
43,6,1,1,0,918,1,0,2,6,5,193,0,-1,0,3,0
32,7,1,1,0,243,1,1,2,6,5,144,0,-1,0,3,0
29,9,2,2,0,405,1,0,2,6,5,65,0,-1,0,3,0
48,4,0,2,0,1328,1,0,2,6,5,339,0,-1,0,3,0
55,7,1,0,0,255,1,0,2,6,5,285,0,-1,0,3,0
53,1,1,1,0,3397,1,0,2,6,5,231,0,-1,0,3,0
47,9,1,3,0,2106,1,0,2,6,5,168,0,-1,0,3,0
39,4,1,2,0,2877,1,0,2,6,5,278,0,-1,0,3,0
31,1,2,2,0,60,1,1,2,6,5,389,0,-1,0,3,0
39,1,1,0,0,2226,1,0,2,6,5,158,0,-1,0,3,0
40,1,1,0,0,2880,1,0,2,6,5,145,11,-1,0,3,0
40,9,2,3,0,-5,1,0,2,6,5,78,11,-1,0,3,0
48,9,1,1,0,147,0,0,2,6,5,142,22,-1,0,3,0
33,9,0,1,0,7,1,1,2,6,5,87,0,-1,0,3,0
40,9,1,1,0,109,1,0,2,6,5,147,11,-1,0,3,0
59,5,1,0,0,-119,1,0,2,6,5,289,0,-1,0,3,0
30,9,1,1,0,484,1,0,2,6,5,703,0,-1,0,3,1
31,4,2,2,0,1852,1,0,2,6,5,170,22,-1,0,3,0
35,10,1,1,0,533,1,0,2,6,5,802,0,-1,0,3,0
54,9,0,1,0,21,1,0,2,6,5,381,11,-1,0,3,0
34,0,2,3,0,2434,1,0,2,6,5,218,33,-1,0,3,0
32,9,1,1,0,90,1,1,2,6,5,57,11,-1,0,3,0
56,0,0,3,0,4246,1,0,2,6,5,304,11,-1,0,3,0
32,0,2,2,0,395,1,0,2,6,5,241,22,-1,0,3,0
42,1,1,0,0,15,1,0,2,6,5,230,0,-1,0,3,0
33,7,1,2,0,85,0,0,2,6,5,262,22,-1,0,3,0
52,2,1,2,0,-184,1,1,2,6,5,392,11,-1,0,3,0
52,7,1,1,0,660,0,0,2,6,5,201,11,-1,0,3,0
52,1,0,0,1,-183,1,0,2,6,5,145,0,-1,0,3,0
30,10,0,1,0,1144,1,0,2,6,5,252,0,-1,0,3,0
44,7,0,1,0,1,1,0,2,6,5,235,33,-1,0,3,0
35,0,1,1,0,69,1,1,2,6,5,235,11,-1,0,3,0
55,4,2,1,0,220,1,0,2,6,5,328,11,-1,0,3,0
33,1,1,0,0,332,1,0,2,6,5,116,11,-1,0,3,0
37,1,2,1,0,240,1,0,2,6,5,246,0,-1,0,3,0
42,9,2,1,0,0,1,0,2,6,5,293,0,-1,0,3,0
43,10,1,1,0,0,1,0,2,6,5,37,11,-1,0,3,0
38,2,1,2,0,898,1,0,2,6,5,132,11,-1,0,3,0
37,9,1,1,0,123,1,1,2,6,5,530,11,-1,0,3,0
31,8,2,1,0,252,1,0,2,6,5,175,22,-1,0,3,0
41,4,1,2,0,65,1,0,2,6,5,524,11,-1,0,3,0
41,9,1,1,0,-366,1,1,2,6,5,29,22,-1,0,3,0
29,8,2,1,0,209,1,0,2,6,5,311,11,-1,0,3,0
38,0,2,1,0,221,1,0,2,6,5,211,11,-1,0,3,0
44,6,0,2,0,4,1,0,2,6,5,312,22,-1,0,3,0
39,0,1,1,0,104,1,0,2,6,5,412,0,-1,0,3,0
28,9,2,1,0,312,1,0,2,6,5,392,0,-1,0,3,0
33,1,1,1,0,-349,1,0,2,6,5,191,0,-1,0,3,0
41,7,1,3,0,4,0,0,2,6,5,284,11,-1,0,3,0
40,1,1,0,0,-322,1,1,2,6,5,144,0,-1,0,3,0
29,0,1,1,0,-150,1,0,2,6,5,328,0,-1,0,3,0
38,4,1,3,0,1349,1,0,2,6,5,100,0,-1,0,3,0
32,0,1,2,0,281,1,0,2,6,5,226,0,-1,0,3,0
45,7,1,1,0,1259,1,0,2,6,5,507,0,-1,0,3,0
33,0,2,1,0,101,1,0,2,6,5,392,0,-1,0,3,0
34,1,1,1,0,848,1,0,2,6,5,684,11,-1,0,3,0
41,2,1,3,0,89,1,0,2,6,5,333,11,-1,0,3,0
41,1,1,1,0,140,1,0,2,6,5,311,22,-1,0,3,0
35,0,2,1,0,148,1,0,2,6,5,128,11,-1,0,3,0
40,9,2,1,0,200,1,0,2,6,5,322,11,-1,0,3,0
60,6,1,0,0,46,1,0,2,6,5,202,33,-1,0,3,0
47,7,0,1,0,201,1,0,2,6,5,92,11,-1,0,3,0
46,1,1,0,0,530,1,0,2,6,5,739,22,-1,0,3,0
31,1,2,1,0,0,1,0,2,6,5,273,11,-1,0,3,0
49,6,1,1,0,1,1,0,2,6,5,260,22,-1,0,3,0
29,1,1,1,0,43,1,0,2,6,5,268,11,-1,0,3,0
31,4,2,2,0,-173,1,0,2,6,5,396,11,-1,0,3,0
38,4,1,2,0,389,1,0,2,6,5,262,0,-1,0,3,0
37,1,1,0,0,215,1,1,2,6,5,308,22,-1,0,3,0
35,9,1,1,0,-131,1,0,2,6,5,467,11,-1,0,3,0
31,4,2,1,0,783,1,0,2,6,5,320,0,-1,0,3,0
41,0,1,1,0,0,1,0,2,6,5,160,22,-1,0,3,0
46,7,1,3,0,80,1,0,2,6,5,245,11,-1,0,3,0
40,7,0,1,0,105,1,0,2,6,5,189,11,-1,0,3,0
29,0,1,1,0,182,1,1,2,6,5,477,0,-1,0,3,0
49,0,1,1,0,82,1,0,2,6,5,310,0,-1,0,3,0
42,4,1,2,0,0,1,0,2,6,5,65,22,-1,0,3,0
54,7,1,1,0,510,1,0,2,6,5,196,11,-1,0,3,0
40,4,2,2,0,242,1,0,2,6,5,221,11,-1,0,3,0
53,0,1,1,0,244,1,1,2,6,5,197,11,-1,0,3,0
49,4,1,2,0,92,1,0,2,6,5,221,11,-1,0,3,0
40,1,1,0,1,0,1,0,2,6,5,64,11,-1,0,3,0
29,8,2,1,0,948,1,0,2,6,5,75,11,-1,0,3,0
36,1,1,0,0,23,1,0,2,6,5,400,11,-1,0,3,0
37,9,1,1,0,710,1,0,2,6,5,378,22,-1,0,3,0
39,7,1,1,0,1205,1,0,2,6,5,118,11,-1,0,3,0
36,9,1,1,0,368,1,1,2,6,5,1597,11,-1,0,3,1
44,2,1,2,0,1631,1,0,2,6,5,346,11,-1,0,3,0
40,0,1,1,0,6,1,0,2,6,5,60,22,-1,0,3,0
49,1,1,1,0,26,1,0,2,6,5,276,11,-1,0,3,0
30,9,2,3,0,-48,1,0,2,6,5,152,11,-1,0,3,0
57,4,1,2,0,2142,1,0,2,6,5,251,22,-1,0,3,0
24,7,2,1,0,77,1,1,2,6,5,390,11,-1,0,3,0
46,1,1,3,0,401,1,0,2,6,5,306,11,-1,0,3,0
33,0,1,1,0,21,0,0,2,6,5,189,22,-1,0,3,0
43,7,0,1,0,0,1,0,2,6,5,125,11,-1,0,3,0
43,0,2,1,0,-497,1,0,2,6,5,234,11,-1,0,3,0
40,1,0,0,0,369,0,0,2,6,5,79,11,-1,0,3,0
44,9,2,3,0,78,1,0,2,6,5,13,43,-1,0,3,0
35,9,2,2,0,226,1,1,2,6,5,283,22,-1,0,3,0
47,9,1,1,0,503,1,0,2,6,5,109,11,-1,0,3,0
33,1,1,1,0,372,1,0,2,6,5,132,11,-1,0,3,0
31,0,1,1,0,0,1,1,2,6,5,144,11,-1,0,3,0
40,1,0,1,0,0,1,0,2,6,5,121,11,-1,0,3,0
36,2,1,2,0,125,1,0,2,6,5,95,22,-1,0,3,0
56,5,0,0,0,4,1,0,2,6,5,31,22,-1,0,3,0
40,0,2,3,0,419,1,0,2,6,5,112,22,-1,0,3,0
41,0,0,1,0,322,1,0,2,6,5,87,33,-1,0,3,0
53,5,1,1,0,303,1,0,2,6,5,593,11,-1,0,3,0
39,1,1,1,0,607,1,0,2,6,5,99,11,-1,0,3,0
44,1,0,1,0,579,1,0,2,6,5,198,11,-1,0,3,0
38,0,1,1,0,3047,1,0,2,6,5,285,11,-1,0,3,0
54,9,0,1,0,83,1,0,2,6,5,190,22,-1,0,3,0
58,4,1,2,0,68,1,0,2,6,5,172,38,-1,0,3,0
52,1,1,0,0,58,1,0,2,6,5,213,22,-1,0,3,0
28,0,2,1,0,251,1,0,2,6,5,178,11,-1,0,3,0
36,1,1,1,0,688,1,0,2,6,5,174,11,-1,0,3,0
60,5,1,0,0,364,1,0,2,6,5,631,11,-1,0,3,0
42,7,0,1,0,55,1,0,2,6,5,176,38,-1,0,3,0
42,0,1,1,0,101,1,0,2,6,5,32,22,-1,0,3,0
44,4,1,2,0,105,1,0,2,6,5,1529,11,-1,0,3,0
51,1,0,0,0,325,1,0,2,6,5,254,11,-1,0,3,0
49,1,1,0,0,198,1,0,2,6,5,200,11,-1,0,3,0
47,2,1,3,0,209,1,0,2,6,5,135,11,-1,0,3,0
37,1,1,1,0,183,1,0,2,6,5,112,33,-1,0,3,0
34,4,1,2,0,105,1,0,2,6,5,314,22,-1,0,3,0
35,7,1,1,0,109,1,0,2,6,5,597,22,-1,0,3,0
35,1,2,1,0,376,1,1,2,6,5,207,22,-1,0,3,0
40,1,1,0,0,-7,1,0,2,6,5,410,11,-1,0,3,0
55,9,1,1,0,0,0,0,2,6,5,160,22,-1,0,3,0
55,5,1,1,0,143,1,0,2,6,5,42,22,-1,0,3,0
35,4,2,2,0,550,1,0,2,6,5,55,11,-1,0,3,0
57,1,1,0,0,162,1,0,2,6,5,155,11,-1,0,3,0
53,4,1,2,0,115,1,0,2,6,5,336,22,-1,0,3,0
41,1,1,0,0,512,1,0,2,6,5,233,11,-1,0,3,0
57,1,1,3,0,807,1,0,2,6,5,211,11,-1,0,3,0
45,1,1,3,0,248,1,0,2,6,5,88,38,-1,0,3,0
43,1,1,0,0,1211,1,0,2,6,5,208,22,-1,0,3,0
56,6,1,3,0,7,0,0,2,6,5,305,11,-1,0,3,0
31,2,1,2,0,281,1,0,2,6,5,206,11,-1,0,3,0
37,1,2,1,0,88,1,0,2,6,5,128,11,-1,0,3,0
30,4,1,2,0,32,1,0,2,6,5,122,22,-1,0,3,0
30,0,2,1,0,115,1,0,2,6,5,66,22,-1,0,3,0
54,1,1,1,0,254,1,0,2,6,5,66,11,-1,0,3,0
36,4,1,2,0,144,1,0,2,6,5,164,11,-1,0,3,0
55,10,1,2,0,383,0,0,2,6,5,343,22,-1,0,3,0
37,0,2,1,0,569,1,1,2,6,5,126,11,-1,0,3,0
38,3,1,1,0,0,1,0,2,6,5,59,22,-1,0,3,0
48,0,1,1,0,3754,1,0,2,6,5,249,22,-1,0,3,0
55,3,0,2,0,6920,1,0,2,6,5,406,22,-1,0,3,0
59,7,1,1,0,307,1,1,2,6,5,250,45,-1,0,3,0
37,9,1,1,0,-421,1,0,2,6,5,183,38,-1,0,3,0
33,1,0,1,0,60,0,0,2,6,5,190,22,-1,0,3,0
44,1,1,0,0,67,1,0,2,6,5,220,11,-1,0,3,0
57,9,1,1,0,402,1,0,2,6,5,153,22,-1,0,3,0
30,6,2,2,0,800,0,0,2,6,5,95,11,-1,0,3,0
42,9,1,2,0,239,1,1,2,6,5,191,22,-1,0,3,0
51,1,0,1,0,421,1,0,2,6,5,216,11,-1,0,3,0
44,0,0,1,0,161,1,0,2,7,5,89,11,-1,0,3,0
46,9,1,1,1,289,0,0,2,7,5,51,22,-1,0,3,0
29,8,2,1,0,110,1,0,2,7,5,169,22,-1,0,3,0
39,1,1,0,0,245,1,0,2,7,5,148,22,-1,0,3,0
42,7,1,1,0,0,1,0,2,7,5,132,22,-1,0,3,0
50,1,1,0,0,156,1,0,2,7,5,117,22,-1,0,3,0
42,9,2,1,0,0,1,0,2,7,5,275,33,-1,0,3,0
39,0,1,1,0,20,1,0,2,7,5,124,11,-1,0,3,0
55,9,2,2,0,92,1,0,2,7,5,118,22,-1,0,3,0
46,7,1,1,0,89,1,0,2,7,5,479,11,-1,0,3,0
42,1,1,1,0,166,1,0,2,7,5,285,22,-1,0,3,0
45,4,1,2,0,103,1,0,2,7,5,35,33,-1,0,3,0
43,1,1,0,0,-454,1,0,2,7,5,322,11,-1,0,3,0
42,0,1,1,0,445,1,0,2,7,5,202,11,-1,0,3,0
30,0,1,1,0,4,0,0,2,7,5,172,46,-1,0,3,0
47,1,1,1,0,1001,1,0,2,7,5,201,33,-1,0,3,0
51,7,0,1,0,-69,1,0,2,7,5,216,22,-1,0,3,0
38,9,2,1,0,42,1,0,2,7,5,195,11,-1,0,3,0
57,9,1,3,0,1617,1,0,2,7,5,96,11,-1,0,3,0
42,4,0,2,0,221,1,0,2,7,5,720,11,-1,0,3,0
32,9,0,1,0,210,1,1,2,7,5,188,11,-1,0,3,0
46,4,1,2,0,0,0,0,2,7,5,70,11,-1,0,3,0
29,8,2,2,0,185,1,0,2,7,5,141,22,-1,0,3,0
